Report_Date,Year,Week_Number,Open_Interest_All,NonComm_Positions_Long_All,NonComm_Positions_Short_All,Normalized_NonComm_Positions,Long_Position_Ratio,Short_Position_Ratio,Bullish_Bearish_Score,Change_in_Open_Interest_All,Change_in_NonComm_Long_All,Change_in_NonComm_Short_All,Delta_Score
2014-04-08,2014,14,549455.0,95603.0,37049.0,0.24142468446005588,0.1739960506319899,0.06742863382806599,-1,6387.0,2073.0,2767.0,1
2014-04-01,2014,13,543068.0,93530.0,34282.0,0.23535174232324496,0.17222520936604624,0.06312653295719874,-1,5507.0,6191.0,-5725.0,-1
2014-03-25,2014,12,537561.0,87339.0,40007.0,0.23689590576697342,0.16247272402573848,0.07442318174123495,-1,-15901.0,-7197.0,6590.0,1
2014-03-18,2014,11,553462.0,94536.0,33417.0,0.23118660359699492,0.17080847465589327,0.060378128941101644,-1,-15735.0,-3217.0,-1380.0,1
2014-03-11,2014,10,569197.0,97753.0,34797.0,0.2328719230775988,0.17173843150965307,0.06113349156794572,-1,-7890.0,-9199.0,4832.0,1
2014-03-04,2014,9,577087.0,106952.0,29965.0,0.2372553878358029,0.18533080800641843,0.051924579829384476,-1,22354.0,625.0,4189.0,1
2014-02-25,2014,8,554733.0,106327.0,25776.0,0.23813798710370573,0.19167239014084253,0.04646559696286322,-1,-13131.0,-9745.0,-2797.0,1
2014-02-18,2014,7,567864.0,116072.0,28573.0,0.2547176788808588,0.2044010537734387,0.050316625107420083,-1,-2749.0,8755.0,3676.0,-1
2014-02-11,2014,6,570613.0,107317.0,24897.0,0.2317052012484819,0.18807317744250482,0.04363202380597708,-1,25924.0,-1875.0,2205.0,1
2014-02-04,2014,5,544689.0,109192.0,22692.0,0.24212715880071012,0.20046668833040507,0.04166047047030507,-1,-8334.0,2701.0,638.0,-1
2014-01-28,2014,4,553023.0,106491.0,22054.0,0.2324406037361918,0.19256161136155278,0.03987899237463903,-1,24991.0,5020.0,-7300.0,-1
2014-01-21,2014,3,528032.0,101471.0,29354.0,0.24775960547845585,0.1921682776801406,0.05559132779831526,-1,-4503.0,1151.0,1710.0,1
2014-01-14,2014,2,532535.0,100320.0,27644.0,0.24029218736796643,0.1883819842827232,0.051910203085243224,-1,-6953.0,4897.0,4659.0,-1
2014-01-07,2014,1,539488.0,95423.0,22985.0,0.21948217569250844,0.176876964825909,0.04260521086659944,-1,18748.0,-5261.0,4035.0,1
2013-12-31,2013,52,520740.0,100684.0,18950.0,0.22973844913008412,0.1933479279486884,0.036390521181395706,-1,-6855.0,-4502.0,909.0,1
2013-12-24,2013,51,527595.0,105186.0,18041.0,0.23356362361280908,0.19936883404884428,0.03419478956396478,-1,-17276.0,1994.0,457.0,-1
2013-12-17,2013,50,544871.0,103192.0,17584.0,0.22165980571548127,0.1893879468718284,0.0322718588436529,-1,-13931.0,4252.0,-6776.0,-1
2013-12-10,2013,49,558802.0,98940.0,24360.0,0.22065060611808834,0.17705734768307915,0.04359325843500918,-1,-13879.0,-18279.0,2414.0,1
2013-12-03,2013,48,572681.0,117219.0,21946.0,0.24300614128982803,0.2046846324568128,0.03832150883301524,-1,10608.0,2177.0,-2082.0,-1
2013-11-26,2013,47,562073.0,115042.0,24028.0,0.2474233773904813,0.20467448178439454,0.04274889560608675,-1,-7589.0,6024.0,1211.0,-1
2013-11-19,2013,46,569662.0,109018.0,22817.0,0.2314267056605496,0.19137313003149237,0.04005357562905723,-1,-5081.0,13761.0,-6547.0,-1
2013-11-12,2013,45,574743.0,95257.0,29364.0,0.21682908708762003,0.16573842569635472,0.051090661391265314,-1,-12012.0,2267.0,1288.0,-1
2013-11-05,2013,44,586755.0,92990.0,28076.0,0.20633143305127352,0.15848181949876866,0.04784961355250488,-1,-12162.0,8802.0,3890.0,-1
2013-10-29,2013,43,598917.0,84188.0,24186.0,0.1809499479894543,0.14056705687098547,0.040382891118468836,-1,-4279.0,-21779.0,-3555.0,1
2013-10-22,2013,42,603196.0,105967.0,27741.0,0.22166592616661915,0.17567589970755773,0.045990026459061396,-1,-9960.0,21111.0,1.0,-1
2013-10-15,2013,41,613156.0,84856.0,27740.0,0.18363352882463843,0.13839218730632988,0.04524134151830855,-1,8055.0,-319.0,-10433.0,-1
2013-10-08,2013,40,605101.0,85175.0,38173.0,0.20384696108583525,0.1407616249188152,0.06308533616702006,-1,1075.0,516.0,7179.0,1
2013-10-01,2013,39,604026.0,84659.0,30994.0,0.19147023472499528,0.14015787399880136,0.051312360726193905,-1,11186.0,-5621.0,2534.0,1
2013-09-24,2013,38,592840.0,90280.0,28460.0,0.20029012887119627,0.1522839214627893,0.04800620740840699,-1,-21601.0,-3246.0,-319.0,1
2013-09-17,2013,37,614441.0,93526.0,28779.0,0.19905084458882139,0.15221314983863382,0.04683769475018757,-1,11563.0,-4017.0,-9756.0,-1
2013-09-10,2013,36,602878.0,97543.0,38535.0,0.2257139918855888,0.1617955871668895,0.0639184047186993,-1,1676.0,4237.0,6362.0,1
2013-09-03,2013,35,601202.0,93306.0,32173.0,0.20871354386711954,0.1551990845007169,0.05351445936640264,-1,-13410.0,-6835.0,830.0,1
2013-08-27,2013,34,614612.0,100141.0,31343.0,0.21393008922702453,0.16293368824559235,0.05099640098143219,-1,-12799.0,3512.0,-5993.0,-1
2013-08-20,2013,33,627411.0,96629.0,37336.0,0.21352032399814475,0.1540122822201077,0.05950804177803704,-1,-23172.0,-4871.0,-9140.0,-1
2013-08-13,2013,32,650583.0,101500.0,46476.0,0.2274513782253763,0.15601391367435055,0.07143746455102577,-1,23970.0,2930.0,5358.0,1
2013-08-06,2013,31,626613.0,98570.0,41118.0,0.22292547393686374,0.15730602461168217,0.06561944932518157,-1,4142.0,-2613.0,1446.0,1
2013-07-30,2013,30,622471.0,101183.0,39672.0,0.22628363409701013,0.16255054452335932,0.06373308957365081,-1,14332.0,-6607.0,4036.0,1
2013-07-23,2013,29,608139.0,107790.0,35636.0,0.23584410800820207,0.17724566258700725,0.05859844542119483,-1,-14914.0,13588.0,4194.0,-1
2013-07-16,2013,28,623053.0,94202.0,31442.0,0.20165860689219056,0.151194200172377,0.050464406719813566,-1,39437.0,-2259.0,2717.0,1
2013-07-09,2013,27,583616.0,96461.0,28725.0,0.21450063055159557,0.16528162353328216,0.04921900701831341,-1,31581.0,7125.0,-3267.0,-1
2013-07-02,2013,26,552035.0,89336.0,31992.0,0.21978316592245056,0.16183031872979067,0.05795284719265988,-1,-1309.0,8108.0,-3603.0,-1
2013-06-25,2013,25,553344.0,81228.0,35595.0,0.21112183379597502,0.14679476058292854,0.0643270732130465,-1,-8187.0,-12676.0,2909.0,1
2013-06-18,2013,24,561531.0,93904.0,32686.0,0.22543724211129929,0.16722852344750333,0.05820871866379594,-1,8741.0,-4446.0,-5134.0,-1
2013-06-11,2013,23,552790.0,98350.0,37820.0,0.2463322419001791,0.17791566417626947,0.06841657772390962,-1,18677.0,4200.0,-4398.0,-1
2013-06-04,2013,22,534113.0,94150.0,42218.0,0.2553167588132099,0.1762735600893444,0.07904319872386555,-1,16184.0,-7804.0,836.0,1
2013-05-28,2013,21,517929.0,101954.0,41382.0,0.27674835740033865,0.1968493751073989,0.07989898229293976,-1,-14448.0,-671.0,6455.0,1
2013-05-21,2013,20,532377.0,102625.0,34927.0,0.2583732956157009,0.1927675312795256,0.0656057643361753,-1,-24324.0,-2931.0,-79.0,1
2013-05-14,2013,19,556701.0,105556.0,35006.0,0.2524910140272786,0.1896098623857331,0.06288115164154547,-1,-109.0,-4662.0,-188.0,1
2013-05-07,2013,18,556810.0,110218.0,35194.0,0.2611519189669726,0.19794543919829027,0.06320647976868232,-1,-6123.0,438.0,1153.0,1
2013-04-30,2013,17,562933.0,109780.0,34041.0,0.25548511101676397,0.1950143267493645,0.0604707842673995,-1,19237.0,12492.0,-3016.0,-1
2013-04-23,2013,16,543696.0,97288.0,37057.0,0.24709580353727084,0.1789382301874577,0.06815757334981314,-1,-17573.0,5042.0,-2940.0,-1
2013-04-16,2013,15,561269.0,92246.0,39997.0,0.23561429546260348,0.1643525653474537,0.07126173011514977,-1,16637.0,-8541.0,2677.0,1
2013-04-09,2013,14,544632.0,100787.0,37320.0,0.2535785631398816,0.18505522995343646,0.06852333318644516,-1,8984.0,3392.0,2259.0,-1
2013-04-02,2013,13,535648.0,97395.0,35061.0,0.2472817970010156,0.1818264979986857,0.0654552990023299,-1,15647.0,2128.0,2008.0,-1
2013-03-26,2013,12,520001.0,95267.0,33053.0,0.24676875621393035,0.1832054169126598,0.06356333930127057,-1,-9211.0,-3020.0,-6330.0,-1
2013-03-19,2013,11,529212.0,98287.0,39383.0,0.26014149339017256,0.18572330181477367,0.07441819157539889,-1,-29687.0,9675.0,-9322.0,-1
2013-03-12,2013,10,558899.0,88612.0,48705.0,0.24569197654674638,0.15854742985763082,0.08714454668911556,-1,10180.0,7419.0,-5965.0,-1
2013-03-05,2013,9,548719.0,81193.0,54670.0,0.24760032001807847,0.1479682679112624,0.09963205210681605,-1,31496.0,4951.0,-2100.0,-1
2013-02-26,2013,8,517223.0,76242.0,56770.0,0.2571656712868531,0.14740643784209131,0.10975923344476174,-1,-11022.0,-5139.0,2058.0,1
2013-02-19,2013,7,528245.0,81381.0,54712.0,0.257632348626111,0.1540591960169997,0.1035731526091113,-1,-1710.0,8268.0,-1531.0,-1
2013-02-12,2013,6,529955.0,73113.0,56243.0,0.24408864903623892,0.13796077025407819,0.10612787878216075,-1,8787.0,6659.0,-193.0,-1
2013-02-05,2013,5,521168.0,66454.0,56436.0,0.23579728609584624,0.1275097473367513,0.10828753875909496,-1,15137.0,2091.0,1575.0,-1
2013-01-29,2013,4,506031.0,64363.0,54861.0,0.23560611899270995,0.12719181235932187,0.10841430663338807,-1,25883.0,-7586.0,5187.0,1
2013-01-22,2013,3,480148.0,71949.0,49674.0,0.2533031481959729,0.1498475470063397,0.10345560118963319,-1,-26292.0,-990.0,-1913.0,-1
2013-01-15,2013,2,506440.0,72939.0,51587.0,0.24588500118474055,0.14402298396651134,0.10186201721822921,-1,12169.0,-3736.0,2027.0,1
2013-01-08,2013,1,494271.0,76675.0,49560.0,0.25539633116245947,0.1551274503258334,0.10026888083662606,-1,26394.0,3216.0,2497.0,-1
2012-12-31,2012,52,463342.0,72139.0,53209.5,0.27053127063810317,0.15569277121435138,0.11483849942375178,-1,-7539.5,-505.0,-4403.0,-1
2012-12-18,2012,51,482956.0,74469.0,55869.0,0.2698755166102088,0.15419417089755588,0.11568134571265291,-1,-9099.0,1696.0,994.0,-1
2012-12-11,2012,50,492055.0,72773.0,54875.0,0.2594181544746014,0.14789606852892462,0.11152208594567681,-1,-9090.0,700.0,4151.0,1
2012-12-04,2012,49,501145.0,72073.0,50724.0,0.2450328747168983,0.14381665984894593,0.10121621486795239,-1,7220.0,951.0,-1351.0,-1
2012-11-27,2012,48,493925.0,71122.0,52075.0,0.2494245077693982,0.1439935212835957,0.1054309864858025,-1,9202.0,230.0,-4412.0,-1
2012-11-20,2012,47,484723.0,70892.0,56487.0,0.26278720011222906,0.14625260200155552,0.11653459811067352,-1,-21692.0,-3332.0,-2308.0,1
2012-11-13,2012,46,506415.0,74224.0,58795.0,0.262667969945598,0.14656753848128512,0.11610043146431287,-1,-16449.0,-2055.0,5714.0,1
2012-11-06,2012,45,522864.0,76279.0,53081.0,0.2474065913889654,0.1458868845435907,0.1015197068453747,-1,909.0,6820.0,-5144.0,-1
2012-10-30,2012,44,521955.0,69459.0,58225.0,0.24462645247195638,0.13307469034686897,0.11155176212508741,-1,12529.0,4134.0,1259.0,-1
2012-10-23,2012,43,509426.0,65325.0,56966.0,0.24005645569719644,0.12823255978297143,0.11182389591422504,-1,-18935.0,-3115.0,-861.0,1
2012-10-16,2012,42,528361.0,68440.0,57827.0,0.238978652852879,0.12953264907894413,0.10944600377393486,-1,7859.0,-5935.0,-1459.0,1
2012-10-09,2012,41,520502.0,74375.0,59286.0,0.2567924811047796,0.1428909014758829,0.11390157962889672,-1,22576.0,15530.0,-1715.0,-1
2012-10-02,2012,40,497926.0,58845.0,61001.0,0.24069038371163587,0.11818021151737407,0.1225101721942618,1,-176.0,-2986.0,-4982.0,-1
2012-09-25,2012,39,498102.0,61831.0,65983.0,0.25660206142516995,0.12413320966388411,0.13246885176128584,1,-29211.0,357.0,9350.0,1
2012-09-18,2012,38,527313.0,61474.0,56633.0,0.2239789271267729,0.11657971641131548,0.10739921071545742,-1,4952.0,5052.0,2573.0,-1
2012-09-11,2012,37,522361.0,56422.0,54060.0,0.21150507024835316,0.10801342366677451,0.10349164658157864,-1,41754.0,16954.0,3406.0,-1
2012-09-04,2012,36,480607.0,39468.0,50654.0,0.18751703574854298,0.08212115096118035,0.10539588478736264,1,1958.0,4876.0,-846.0,-1
2012-08-28,2012,35,478649.0,34592.0,51500.0,0.17986457717450574,0.07227007682038404,0.1075945003541217,1,15158.0,-737.0,6442.0,1
2012-08-21,2012,34,463491.0,35329.0,45058.0,0.17343810343674418,0.07622370229411143,0.09721440114263276,1,-4161.0,1577.0,4970.0,1
2012-08-14,2012,33,467652.0,33752.0,40088.0,0.1578951870194076,0.07217332546423409,0.0857218615551735,1,5550.0,2233.0,4606.0,1
2012-08-07,2012,32,462102.0,31519.0,35482.0,0.14499179834755097,0.06820788483927791,0.07678391350827307,1,21279.0,-3064.0,4532.0,1
2012-07-31,2012,31,440823.0,34583.0,30950.0,0.14866057351816941,0.07845098826513136,0.07020958525303807,-1,10176.0,-943.0,-3292.0,-1
2012-07-24,2012,30,430647.0,35526.0,34242.0,0.16200739817065948,0.08249447923705494,0.07951291893360456,-1,-1395.0,-2938.0,6281.0,1
2012-07-17,2012,29,432042.0,38464.0,27961.0,0.153746626485388,0.08902838149994677,0.06471824498544124,-1,-5314.0,-7063.0,5388.0,1
2012-07-10,2012,28,437356.0,45527.0,22573.0,0.1557083931625495,0.10409597673291324,0.05161241642963627,-1,5429.0,-13093.0,1583.0,1
2012-07-03,2012,27,431927.0,58620.0,20990.0,0.18431355298464785,0.13571737816807006,0.048596174816577804,-1,7428.0,7609.0,-2879.0,-1
2012-06-26,2012,26,424499.0,51011.0,23869.0,0.17639617525600768,0.12016753867500277,0.0562286365810049,-1,3951.0,-6336.0,-249.0,1
2012-06-19,2012,25,420548.0,57347.0,24118.0,0.19371153827862694,0.13636255552279408,0.05734898275583287,-1,-25074.0,6228.0,-3181.0,-1
2012-06-12,2012,24,445622.0,51119.0,27299.0,0.17597425620817644,0.11471381574518313,0.061260440462993296,-1,2321.0,6898.0,-2902.0,-1
2012-06-05,2012,23,443301.0,44221.0,30201.0,0.167881416915369,0.09975389182519327,0.06812752509017575,-1,7029.0,5771.0,-14553.0,-1
2012-05-29,2012,22,436272.0,38450.0,44754.0,0.1907158836689038,0.08813309128250266,0.10258279238640114,1,9810.0,-2427.0,-3346.0,-1
2012-05-22,2012,21,426462.0,40877.0,48100.0,0.2086399257143661,0.09585144749121845,0.11278847822314766,1,-33318.0,3925.0,-9868.0,-1
2012-05-15,2012,20,459780.0,36952.0,57968.0,0.20644656139892992,0.08036887206925052,0.12607768932967942,1,-4919.0,-3045.0,4028.0,1
2012-05-08,2012,19,464699.0,39997.0,53940.0,0.20214590519884915,0.08607076838986097,0.11607513680898818,1,7316.0,-10019.0,6423.0,1
2012-05-01,2012,18,457383.0,50016.0,47517.0,0.2132414191170201,0.10935255573556515,0.10388886338145494,-1,23650.0,2407.0,-3927.0,-1
2012-04-24,2012,17,433733.0,47609.0,51444.0,0.22837321578021502,0.10976568534098166,0.11860753043923335,1,-3624.0,7329.0,-4582.0,-1
2012-04-17,2012,16,437357.0,40280.0,56026.0,0.2201999739343374,0.09209867453819191,0.12810129939614548,1,12350.0,2032.0,6261.0,1
2012-04-10,2012,15,425007.0,38248.0,49765.0,0.20708600093645516,0.08999381186662808,0.11709218906982709,1,12681.0,963.0,6490.0,1
2012-04-03,2012,14,412326.0,37285.0,43275.0,0.19537938427360874,0.09042602212812192,0.10495336214548683,1,5248.0,-9592.0,1418.0,1
2012-03-27,2012,13,407078.0,46877.0,41857.0,0.21797788138882473,0.11515483519129012,0.10282304619753463,-1,15124.0,-161.0,1833.0,1
2012-03-20,2012,12,391954.0,47038.0,40024.0,0.2221230042300882,0.12000898064568802,0.10211402358440021,-1,-12129.0,1349.0,3624.0,1
2012-03-13,2012,11,404083.0,45689.0,36400.0,0.203148858031642,0.1130683547686985,0.0900805032629435,-1,17719.0,1886.0,7505.0,1
2012-03-06,2012,10,386364.0,43803.0,28895.0,0.18815935232060957,0.11337236388483399,0.0747869884357756,-1,6630.0,1456.0,6996.0,1
2012-02-28,2012,9,379734.0,42347.0,21899.0,0.16918685184892582,0.11151753595938209,0.057669315889543736,-1,9354.0,-5292.0,-5726.0,-1
2012-02-21,2012,8,370380.0,47639.0,27625.0,0.2032075166045683,0.12862195582914845,0.07458556077541983,-1,-17313.0,-4822.0,-1515.0,1
2012-02-14,2012,7,387693.0,52461.0,29140.0,0.21047839398699486,0.1353158297931611,0.07516256419383378,-1,6749.0,-3780.0,8735.0,1
2012-02-07,2012,6,380944.0,56241.0,20405.0,0.20120017640388088,0.14763587298920577,0.05356430341467512,-1,23575.0,3609.0,-8600.0,-1
2012-01-31,2012,5,357369.0,52632.0,29005.0,0.2284389524553053,0.14727634461858752,0.08116260783671779,-1,-2065.0,-1395.0,-2556.0,-1
2012-01-24,2012,4,359434.0,54027.0,31561.0,0.23811882014500577,0.15031132280196086,0.0878074973430449,-1,-2610.0,3116.0,-6115.0,-1
2012-01-17,2012,3,362044.0,50911.0,37676.0,0.2446857288064434,0.14062102948812852,0.1040646993183149,-1,-9410.0,2026.0,4494.0,1
2012-01-10,2012,2,371454.0,48885.0,33182.0,0.2209344898695397,0.1316044516952301,0.08933003817430961,-1,-22082.0,-5176.0,7564.0,1
2012-01-03,2012,1,393536.0,54061.0,25618.0,0.2024694055944056,0.1373724386079037,0.06509696698650187,-1,1023.0,8397.0,2337.0,-1
2011-12-27,2011,52,392513.0,45664.0,23281.0,0.17565023324068246,0.11633754805573318,0.05931268518494929,-1,-2438.0,6294.0,2734.0,-1
2011-12-20,2011,51,394951.0,39370.0,20547.0,0.15170742699727308,0.09968325184643158,0.0520241751508415,-1,-38862.0,-2522.0,-1442.0,1
2011-12-13,2011,50,433813.0,41892.0,21989.0,0.14725469269016833,0.0965669539640352,0.05068773872613315,-1,6424.0,4561.0,339.0,-1
2011-12-06,2011,49,427389.0,37331.0,21650.0,0.13800308384165244,0.08734665609082125,0.05065642775083121,-1,7127.0,-5295.0,-2224.0,1
2011-11-29,2011,48,420262.0,42626.0,23874.0,0.15823462506721997,0.10142720493406494,0.05680742013315503,-1,6110.0,1712.0,-4805.0,-1
2011-11-22,2011,47,414152.0,40914.0,28679.0,0.1680373389480191,0.09878981629932972,0.06924752264868937,-1,-24804.0,1527.0,4993.0,1
2011-11-15,2011,46,438956.0,39387.0,23686.0,0.14368866127812355,0.08972881108812729,0.053959850189996265,-1,-2835.0,3196.0,-1796.0,-1
2011-11-08,2011,45,441791.0,36191.0,25482.0,0.13959768306733275,0.08191882587015127,0.05767885719718147,-1,4769.0,1440.0,-897.0,-1
2011-11-01,2011,44,437022.0,34751.0,26379.0,0.1398785415837189,0.07951773594921994,0.06036080563449895,-1,25002.0,-5476.0,8891.0,1
2011-10-25,2011,43,412020.0,40227.0,17488.0,0.14007815154604145,0.09763361001893112,0.04244454152711034,-1,-31897.0,5511.0,464.0,-1
2011-10-18,2011,42,443917.0,34716.0,17024.0,0.11655331965209713,0.0782038083695826,0.03834951128251452,-1,-6669.0,-2018.0,572.0,1
2011-10-11,2011,41,450586.0,36734.0,16452.0,0.11803740018553617,0.08152494751279445,0.03651245267274172,-1,13757.0,-3351.0,-6152.0,-1
2011-10-04,2011,40,436829.0,40085.0,22604.0,0.14350924503638723,0.09176359628138242,0.05174564875500482,-1,12608.0,155.0,1764.0,1
2011-09-27,2011,39,424221.0,39930.0,20840.0,0.14325080559425393,0.09412546762182919,0.04912533797242475,-1,18649.0,-202.0,3922.0,1
2011-09-20,2011,38,405572.0,40132.0,16918.0,0.1406655291785429,0.09895160415413293,0.041713925024409966,-1,-34367.0,5270.0,-129.0,-1
2011-09-13,2011,37,439939.0,34862.0,17047.0,0.11799135789279877,0.07924280411602518,0.038748553776773595,-1,-17006.0,-10057.0,-13987.0,-1
2011-09-06,2011,36,456945.0,44919.0,31034.0,0.1662191292168642,0.0983028592062502,0.06791627001061397,-1,17826.0,-4001.0,12090.0,1
2011-08-30,2011,35,439119.0,48920.0,18944.0,0.15454580648981256,0.11140488113700386,0.04314092535280869,-1,17891.0,-712.0,-2261.0,-1
2011-08-23,2011,34,421228.0,49632.0,21205.0,0.16816783309751487,0.1178269250857018,0.05034090801181308,-1,-18879.0,-2121.0,3706.0,1
2011-08-16,2011,33,440107.0,51753.0,17499.0,0.1573526437888968,0.11759185834353919,0.039760785445357605,-1,-5768.0,8598.0,-6720.0,-1
2011-08-09,2011,32,445875.0,43155.0,24219.0,0.15110513036164844,0.09678721614802355,0.0543179142136249,-1,-9727.0,-13109.0,6444.0,1
2011-08-02,2011,31,455602.0,56264.0,17775.0,0.16250806625080663,0.12349375112488532,0.03901431512592131,-1,6816.0,-11663.0,-1369.0,1
2011-07-26,2011,30,448786.0,67927.0,19144.0,0.1940145191694928,0.15135721702548655,0.04265730214400627,-1,-24847.0,9869.0,-1952.0,-1
2011-07-19,2011,29,473633.0,58058.0,21096.0,0.16712095652118836,0.12258014116415031,0.04454081535703804,-1,-6276.0,-614.0,-3728.0,-1
2011-07-12,2011,28,479909.0,58672.0,24824.0,0.17398298427410197,0.12225651113023511,0.05172647314386686,-1,18223.0,-4142.0,7993.0,1
2011-07-05,2011,27,461686.0,62814.0,16831.0,0.17250902128286325,0.1360535082285363,0.03645551305432697,-1,2866.0,7244.0,-1966.0,-1
2011-06-28,2011,26,458820.0,55570.0,18797.0,0.16208316987053747,0.12111503421821193,0.04096813565232553,-1,11204.0,-510.0,2509.0,1
2011-06-21,2011,25,447616.0,56080.0,16288.0,0.16167429225050042,0.12528595939376608,0.036388332856734346,-1,-35842.0,-9108.0,1598.0,1
2011-06-14,2011,24,483458.0,65188.0,14690.0,0.16522221165023643,0.1348369455050904,0.03038526614514601,-1,15921.0,5241.0,-6828.0,-1
2011-06-07,2011,23,467537.0,59947.0,21518.0,0.1742428941452762,0.12821872921287514,0.04602416493240107,-1,6928.0,-4916.0,12867.0,1
2011-05-31,2011,22,460609.0,64863.0,8651.0,0.15960174464676113,0.14082008818759512,0.01878165645916602,-1,1977.0,6403.0,-2877.0,-1
2011-05-24,2011,21,458632.0,58460.0,11528.0,0.15260165012471874,0.12746602940919954,0.025135620715519197,-1,-37120.0,3788.0,-7340.0,-1
2011-05-17,2011,20,495752.0,54672.0,18868.0,0.148340299181849,0.11028094692507544,0.03805935225677355,-1,-23460.0,-510.0,-4694.0,-1
2011-05-10,2011,19,519212.0,55182.0,23562.0,0.15166059336070814,0.10628028627997813,0.04538030708073003,-1,-4676.0,-2072.0,7410.0,1
2011-05-03,2011,18,523888.0,57254.0,16152.0,0.14011773508841585,0.10928671777173747,0.030831017316678373,-1,7783.0,-2041.0,941.0,1
2011-04-26,2011,17,516105.0,59295.0,15211.0,0.14436209686013504,0.11488941203824803,0.02947268482188702,-1,-715.0,-3763.0,104.0,1
2011-04-19,2011,16,516820.0,63058.0,15107.0,0.15124221198870014,0.12201153206145272,0.029230679927247396,-1,-51478.0,7640.0,-5798.0,-1
2011-04-12,2011,15,568298.0,55418.0,20905.0,0.13430101812781323,0.09751573998148859,0.03678527814632464,-1,8100.0,-1546.0,-420.0,1
2011-04-05,2011,14,560198.0,56964.0,21325.0,0.1397523732680231,0.10168547549259369,0.038066897775429404,-1,27276.0,5960.0,-207.0,-1
2011-03-29,2011,13,532922.0,51004.0,21532.0,0.13610997481807843,0.09570631349428246,0.04040366132379598,-1,11412.0,963.0,-1890.0,-1
2011-03-22,2011,12,521510.0,50041.0,23422.0,0.14086594696170734,0.09595405648980844,0.04491189047189891,-1,-32516.0,-6423.0,-1577.0,1
2011-03-15,2011,11,554026.0,56464.0,24999.0,0.14703822564283986,0.101915794565598,0.04512243107724186,-1,-4765.0,3373.0,-6182.0,-1
2011-03-08,2011,10,558791.0,53091.0,31181.0,0.15081130512123495,0.09501047797834969,0.05580082714288526,-1,-21049.0,-2758.0,3185.0,1
2011-03-01,2011,9,579840.0,55849.0,27996.0,0.14460023454746138,0.09631794977924944,0.04828228476821192,-1,8585.0,428.0,5103.0,1
2011-02-22,2011,8,571255.0,55421.0,22893.0,0.13709114143421064,0.09701621867642296,0.04007492275778768,-1,-10697.0,1647.0,8992.0,1
2011-02-15,2011,7,581952.0,53774.0,13901.0,0.1162896596282855,0.09240280985373364,0.02388684977455185,-1,-1598.0,-5428.0,-4272.0,1
2011-02-08,2011,6,583550.0,59202.0,18173.0,0.1325936080884243,0.10145146088595665,0.031142147202467656,-1,-6427.0,-6913.0,4481.0,1
2011-02-01,2011,5,589977.0,66115.0,13692.0,0.13527137498580452,0.11206369061844784,0.023207684367356693,-1,27239.0,13871.0,1788.0,-1
2011-01-25,2011,4,562738.0,52244.0,11904.0,0.11399265732898792,0.09283894103472665,0.02115371629426127,-1,-18614.0,-7674.0,-8804.0,-1
2011-01-18,2011,3,581352.0,59918.0,20708.0,0.13868706050723142,0.10306664464902503,0.03562041585820639,-1,-8186.0,-4095.0,-2642.0,1
2011-01-11,2011,2,589538.0,64013.0,23350.0,0.14818892081596097,0.10858163511088344,0.03960728570507754,-1,18232.0,-20180.0,6312.0,1
2011-01-04,2011,1,571306.0,84193.0,17038.0,0.17719225773928507,0.14736936072787613,0.029822897011408948,-1,39130.0,-969.0,-235.0,1
2010-12-28,2010,52,532176.0,85162.0,17273.0,0.1924833137909263,0.1600260064339617,0.032457307356964615,-1,21542.0,9681.0,1192.0,-1
2010-12-21,2010,51,510634.0,75481.0,16081.0,0.179310425862751,0.1478182024698708,0.03149222339288022,-1,2244.0,2635.0,-1306.0,-1
2010-12-14,2010,50,508390.0,72846.0,17387.0,0.1774877554633254,0.1432876335097071,0.03420012195361829,-1,-15854.0,9519.0,-2628.0,-1
2010-12-07,2010,49,524244.0,63327.0,20015.0,0.15897559151845325,0.12079680454139675,0.038178786977056484,-1,51683.0,6035.0,42.0,-1
2010-11-30,2010,48,472561.0,57292.0,19973.0,0.16350270123857025,0.12123725825872216,0.042265442979848106,-1,-3300.0,4485.0,-10799.0,-1
2010-11-23,2010,47,475861.0,52807.0,30772.0,0.17563742353334272,0.11097148116782002,0.0646659423655227,-1,-49013.0,627.0,1730.0,1
2010-11-16,2010,46,524874.0,52180.0,29042.0,0.1547457103990672,0.09941433563102764,0.055331374768039565,-1,-6557.0,-19531.0,1656.0,1
2010-11-09,2010,45,531431.0,71711.0,27386.0,0.18647199730538866,0.13493943710472292,0.05153256020066575,-1,24081.0,3222.0,-2739.0,-1
2010-11-02,2010,44,507350.0,68489.0,30125.0,0.1943707499753622,0.1349935941657633,0.059377155809598896,-1,-6460.0,9791.0,32.0,-1
2010-10-26,2010,43,513810.0,58698.0,30093.0,0.1728090150055468,0.11424067262217551,0.05856834238337129,-1,-29717.0,95.0,101.0,1
2010-10-19,2010,42,543527.0,58603.0,29992.0,0.16300018214366535,0.10781985071578781,0.055180331427877545,-1,-23573.0,7113.0,492.0,-1
2010-10-12,2010,41,567100.0,51490.0,29500.0,0.14281431846235232,0.09079527420208076,0.052019044260271555,-1,33814.0,6195.0,1289.0,-1
2010-10-05,2010,40,533286.0,45295.0,28211.0,0.13783598294348623,0.08493566304009481,0.052900319903391425,-1,25965.0,-320.0,1823.0,1
